,Subject,RT,condition,Error,sens_comp,resp_comp
618,1,484.09,exHULC,1,incomp,comp
619,1,291.48,exHULC,1,incomp,comp
620,1,350.11,exHULC,1,incomp,comp
621,1,340.79,exHULC,1,incomp,comp
622,1,692.31,exHULC,1,incomp,comp
623,1,309.5,exHULC,1,incomp,comp
624,1,404.62,exHULC,1,incomp,comp
625,1,460.5100000000001,exHULC,1,incomp,comp
626,1,398.19,exHULC,1,incomp,comp
627,1,469.29,exHULC,1,incomp,comp
628,1,538.48,exHULC,1,incomp,comp
629,1,394.48,exHULC,1,incomp,comp
630,1,407.07,exHULC,1,incomp,comp
631,1,386.18,exHULC,0,incomp,comp
632,1,1342.5,exHULC,1,incomp,comp
633,1,397.28,exHULC,1,incomp,comp
634,1,475.88000000000005,exHULC,1,incomp,comp
635,1,387.85,exHULC,1,incomp,comp
636,1,350.29,exHULC,1,incomp,comp
637,1,523.44,exHULC,1,incomp,comp
638,1,334.7,exHULC,1,incomp,comp
639,1,523.9300000000002,exHULC,1,incomp,comp
640,1,424.28,exHULC,1,incomp,comp
641,1,386.86,exHULC,1,incomp,comp
642,1,377.37,exHULC,1,incomp,comp
643,1,359.14,exHULC,1,incomp,comp
644,1,352.19,exHULC,1,incomp,comp
645,1,418.13,exHULC,1,incomp,comp
646,1,376.31,exHULC,1,incomp,comp
647,1,378.25,exHULC,1,incomp,comp
648,1,330.8900000000001,exHULC,1,incomp,comp
649,1,574.3000000000002,exHULC,1,incomp,comp
650,1,432.15,exHULC,1,incomp,comp
651,1,462.74,exHULC,1,incomp,comp
652,1,646.5999999999998,exHULC,1,incomp,comp
653,1,381.89,exHULC,1,incomp,comp
654,1,361.66,exHULC,1,incomp,comp
655,1,360.74,exHULC,1,incomp,comp
656,1,311.12,exHULC,1,incomp,comp
657,1,398.17,exHULC,1,incomp,comp
658,1,606.39,exHULC,1,incomp,comp
659,1,513.4100000000002,exHULC,1,incomp,comp
660,1,448.29,exHULC,1,incomp,comp
661,1,407.18000000000006,exHULC,1,incomp,comp
662,1,408.71,exHULC,1,incomp,comp
663,1,381.13000000000005,exHULC,1,incomp,comp
664,1,457.12,exHULC,1,incomp,comp
665,1,431.33,exHULC,1,incomp,comp
666,1,609.46,exHULC,0,incomp,comp
667,1,647.48,exHULC,1,incomp,comp
668,1,421.52,exHULC,1,incomp,comp
669,1,451.18,exHULC,1,incomp,comp
670,1,494.33,exHULC,1,incomp,comp
671,1,390.01,exHULC,1,incomp,comp
672,1,346.00000000000006,exHULC,0,incomp,comp
673,1,694.05,exHULC,1,incomp,comp
674,1,442.46,exHULC,1,incomp,comp
675,1,396.54,exHULC,1,incomp,comp
676,1,448.81000000000006,exHULC,1,incomp,comp
677,1,502.1,exHULC,1,incomp,comp
678,1,428.8399999999999,exHULC,1,incomp,comp
679,1,428.59,exHULC,1,incomp,comp
680,1,407.91,exHULC,1,incomp,comp
681,1,510.78,exHULC,1,incomp,comp
682,1,457.89,exHULC,1,incomp,comp
683,1,507.08,exHULC,1,incomp,comp
684,1,402.35,exHULC,1,incomp,comp
685,1,400.93,exHULC,1,incomp,comp
686,1,411.66,exHULC,1,incomp,comp
687,1,438.18,exHULC,1,incomp,comp
688,1,388.47,exHULC,1,incomp,comp
689,1,547.3299999999998,exHULC,1,incomp,comp
690,1,458.2600000000001,exHCLC,1,incomp,comp
691,1,368.01,exHCLC,1,incomp,comp
692,1,392.97,exHCLC,1,incomp,comp
693,1,366.68,exHCLC,0,incomp,comp
694,1,437.38,exHCLC,1,incomp,comp
695,1,393.86,exHCLC,1,incomp,comp
696,1,344.55,exHCLC,0,incomp,comp
697,1,465.74,exHCLC,1,incomp,comp
698,1,462.55,exHCLC,1,incomp,comp
699,1,438.19,exHCLC,1,incomp,comp
700,1,453.71,exHCLC,1,incomp,comp
701,1,370.07,exHCLC,1,incomp,comp
702,1,533.86,exHCLC,1,incomp,comp
703,1,360.47,exHCLC,1,incomp,comp
704,1,374.99,exHCLC,1,incomp,comp
705,1,389.13000000000005,exHCLC,1,incomp,comp
706,1,513.2,exHCLC,1,incomp,comp
707,1,494.91,exHCLC,1,incomp,comp
708,1,390.02,exHCLC,1,incomp,comp
709,1,450.35,exHCLC,1,incomp,comp
710,1,407.59,exHCLC,1,incomp,comp
711,1,343.69,exHCLC,1,incomp,comp
712,1,445.71,exHCLC,0,incomp,comp
713,1,420.31,exHCLC,1,incomp,comp
714,1,490.77,exHCLC,1,incomp,comp
715,1,452.06,exHCLC,1,incomp,comp
716,1,555.4899999999999,exHCLC,1,incomp,comp
717,1,670.87,exHCLC,1,incomp,comp
718,1,482.24,exHCLC,1,incomp,comp
719,1,326.1,exHCLC,1,incomp,comp
720,1,441.16,exHCLC,1,incomp,comp
721,1,532.4399999999998,exHCLC,1,incomp,comp
722,1,343.41,exHCLC,1,incomp,comp
723,1,345.05,exHCLC,1,incomp,comp
724,1,460.71,exHCLC,1,incomp,comp
725,1,344.52,exHCLC,1,incomp,comp
726,1,425.56000000000006,exHCLC,1,incomp,comp
727,1,428.04,exHCLC,1,incomp,comp
728,1,377.33,exHCLC,1,incomp,comp
729,1,396.09,exHCLC,1,incomp,comp
730,1,357.6,exHCLC,1,incomp,comp
731,1,323.75,exHCLC,1,incomp,comp
732,1,626.9899999999999,exHCLC,1,incomp,comp
733,1,416.17,exHCLC,1,incomp,comp
734,1,383.7,exHCLC,0,incomp,comp
735,1,462.07,exHCLC,1,incomp,comp
736,1,349.7,exHCLC,1,incomp,comp
737,1,491.53,exHCLC,1,incomp,comp
738,1,476.19,exHCLC,1,incomp,comp
739,1,356.2,exHCLC,1,incomp,comp
740,1,532.2600000000001,exHCLC,1,incomp,comp
741,1,1131.1,exHCLC,1,incomp,comp
742,1,340.55,exHCLC,1,incomp,comp
743,1,373.19,exHCLC,1,incomp,comp
744,1,413.58,exHCLC,1,incomp,comp
745,1,295.32,exHCLC,1,incomp,comp
746,1,354.49,exHCLC,1,incomp,comp
747,1,316.51,exHCLC,1,incomp,comp
748,1,400.71,exHCLC,1,incomp,comp
749,1,380.95,exHCLC,1,incomp,comp
750,1,390.61,exHCLC,1,incomp,comp
751,1,344.37,exHCLC,1,incomp,comp
752,1,405.95,exHCLC,1,incomp,comp
753,1,439.5,exHCLC,1,incomp,comp
754,1,486.93,exHCLC,1,incomp,comp
755,1,272.55,exHCLC,1,incomp,comp
756,1,1154.7,exHCLC,1,incomp,comp
757,1,329.23,exHCLC,1,incomp,comp
758,1,347.2,exHCLC,1,incomp,comp
759,1,421.69,exHCLC,1,incomp,comp
760,1,375.06,exHCLC,1,incomp,comp
761,1,552.54,exHCLC,1,incomp,comp
762,1,331.42,exHCLC,1,incomp,comp
763,1,394.63000000000005,exHCLC,1,incomp,comp
764,1,451.38,exHCLC,1,incomp,comp
765,1,550.13,exHCLC,1,incomp,comp
766,1,458.85,exHCLC,1,incomp,comp
767,1,416.34,exHCLC,1,incomp,comp
768,1,344.2800000000001,exHCLC,1,incomp,comp
769,1,464.1,exHCLC,1,incomp,comp
770,1,555.6399999999999,exHCLC,1,incomp,comp
771,1,328.61999999999995,exHCLC,1,incomp,comp
772,1,1024.5,exHCLC,1,incomp,comp
773,1,474.86000000000007,exHCLC,1,incomp,comp
774,1,963.06,exHCLC,1,incomp,comp
775,1,395.9500000000001,exHCLC,1,incomp,comp
776,1,323.23,exHCLC,1,incomp,comp
777,1,411.61,exHCLC,1,incomp,comp
778,1,634.03,exHCLC,1,incomp,comp
779,1,505.88999999999993,exHCLC,1,incomp,comp
780,1,585.77,exHCLC,1,incomp,comp
781,1,476.25,exHCLC,0,incomp,comp
782,1,915.22,exHCLC,1,incomp,comp
783,1,400.5,exHCLC,1,incomp,comp
784,1,371.62,exHCLC,1,incomp,comp
785,1,343.81,exHCLC,1,incomp,comp
786,1,414.82,exHCLC,1,incomp,comp
787,1,664.9300000000002,exHCLC,1,incomp,comp
788,1,355.57,exHCLC,1,incomp,comp
789,1,589.6700000000002,exHCLC,1,incomp,comp
790,1,1093.2,exHULU,0,comp,comp
791,1,460.75,exHULU,0,comp,comp
792,1,597.2800000000002,exHULU,0,comp,comp
793,1,437.63,exHULU,1,comp,comp
794,1,317.51,exHULU,1,comp,comp
795,1,296.45,exHULU,1,comp,comp
796,1,272.81,exHULU,1,comp,comp
797,1,306.06,exHULU,1,comp,comp
798,1,273.24,exHULU,1,comp,comp
799,1,290.69,exHULU,1,comp,comp
800,1,288.3300000000001,exHULU,1,comp,comp
801,1,322.57,exHULU,1,comp,comp
802,1,336.29,exHULU,1,comp,comp
803,1,275.26,exHULU,1,comp,comp
804,1,263.11999999999995,exHULU,1,comp,comp
805,1,343.54,exHULU,1,comp,comp
806,1,261.84000000000003,exHULU,1,comp,comp
807,1,265.92,exHULU,1,comp,comp
808,1,240.47,exHULU,1,comp,comp
809,1,308.15,exHULU,1,comp,comp
810,1,315.65,exHULU,1,comp,comp
811,1,326.71,exHULU,1,comp,comp
812,1,304.68,exHULU,1,comp,comp
813,1,353.58,exHULU,1,comp,comp
814,1,237.3,exHULU,1,comp,comp
815,1,305.42,exHULU,1,comp,comp
816,1,272.21,exHULU,1,comp,comp
817,1,500.67,exHULU,1,comp,comp
818,1,382.61,exHULU,1,comp,comp
819,1,279.45,exHULU,1,comp,comp
820,1,542.1,exHULU,1,comp,comp
821,1,388.82,exHULU,1,comp,comp
822,1,278.71000000000004,exHULU,1,comp,comp
823,1,249.16,exHULU,1,comp,comp
824,1,234.26,exHULU,1,comp,comp
825,1,312.41,exHULU,1,comp,comp
826,1,258.65,exHULU,1,comp,comp
827,1,268.14,exHULU,1,comp,comp
828,1,269.17,exHULU,1,comp,comp
829,1,317.61,exHULU,1,comp,comp
830,1,293.52,exHULU,1,comp,comp
831,1,308.78,exHULU,1,comp,comp
832,1,322.2,exHULU,1,comp,comp
833,1,296.97,exHULU,1,comp,comp
834,1,263.68,exHULU,1,comp,comp
835,1,310.95,exHULU,1,comp,comp
836,1,285.86999999999995,exHULU,1,comp,comp
837,1,297.47,exHULU,1,comp,comp
838,1,296.96,exHULU,1,comp,comp
839,1,266.75,exHULU,1,comp,comp
840,1,289.35,exHULU,1,comp,comp
841,1,223.83000000000004,exHULU,1,comp,comp
842,1,281.98,exHULU,1,comp,comp
843,1,282.23,exHULU,1,comp,comp
844,1,285.68000000000006,exHULU,1,comp,comp
845,1,249.25,exHULU,1,comp,comp
846,1,261.04,exHULU,1,comp,comp
847,1,252.16,exHULU,1,comp,comp
848,1,295.01,exHULU,1,comp,comp
849,1,335.2100000000001,exHULU,1,comp,comp
850,1,261.38,exHULU,1,comp,comp
851,1,297.49,exHULU,1,comp,comp
852,1,264.61,exHULU,1,comp,comp
853,1,303.38000000000005,exHULU,1,comp,comp
854,1,337.43,exHULU,1,comp,comp
855,1,302.16,exHULU,1,comp,comp
856,1,316.67,exHULU,1,comp,comp
857,1,342.79,exHULU,1,comp,comp
858,1,274.2,exHULU,1,comp,comp
859,1,302.75,exHULU,1,comp,comp
860,1,290.79,exHULU,1,comp,comp
861,1,261.67,exHULU,1,comp,comp
862,1,260.23,exHULU,1,comp,comp
863,1,346.13,exHULU,1,comp,comp
864,1,304.88000000000005,exHULU,1,comp,comp
865,1,272.28000000000003,exHULU,1,comp,comp
866,1,261.08000000000004,exHULU,1,comp,comp
867,1,287.6500000000001,exHULU,1,comp,comp
868,1,248.55,exHULU,1,comp,comp
869,1,356.3,exHULU,1,comp,comp
870,1,269.41,exHULU,1,comp,comp
871,1,341.08,exHULU,1,comp,comp
872,1,251.31,exHULU,1,comp,comp
873,1,331.86,exHULU,1,comp,comp
874,1,294.98,exHULU,1,comp,comp
875,1,387.31,exHULU,1,comp,comp
876,1,262.79,exHULU,1,comp,comp
877,1,271.97,exHULU,1,comp,comp
878,1,293.16,exHULU,1,comp,comp
879,1,280.09000000000003,exHULU,1,comp,comp
880,1,260.52,exHULU,1,comp,comp
881,1,270.71,exHULU,1,comp,comp
882,1,267.5,exHULU,1,comp,comp
883,1,298.77,exHULU,1,comp,comp
884,1,294.54,exHULU,1,comp,comp
885,1,262.33,exHULU,1,comp,comp
886,1,325.37,exHULU,1,comp,comp
887,1,251.94,exHULU,1,comp,comp
888,1,1037.1,exHCLU,0,comp,comp
889,1,327.2999999999999,exHCLU,1,comp,comp
890,1,413.42,exHCLU,1,comp,comp
891,1,482.98,exHCLU,1,comp,comp
892,1,377.59,exHCLU,1,comp,comp
893,1,273.83000000000004,exHCLU,1,comp,comp
894,1,284.41,exHCLU,1,comp,comp
895,1,314.22,exHCLU,1,comp,comp
896,1,337.31,exHCLU,1,comp,comp
897,1,364.33,exHCLU,1,comp,comp
898,1,319.2999999999999,exHCLU,1,comp,comp
899,1,379.65,exHCLU,0,comp,comp
900,1,425.05,exHCLU,1,comp,comp
901,1,327.56,exHCLU,1,comp,comp
902,1,433.3,exHCLU,1,comp,comp
903,1,326.35,exHCLU,1,comp,comp
904,1,431.74,exHCLU,1,comp,comp
905,1,435.38999999999993,exHCLU,1,comp,comp
906,1,327.54,exHCLU,1,comp,comp
907,1,343.24,exHCLU,1,comp,comp
908,1,433.85,exHCLU,1,comp,comp
909,1,368.56,exHCLU,0,comp,comp
910,1,482.13,exHCLU,1,comp,comp
911,1,305.43,exHCLU,1,comp,comp
912,1,495.77,exHCLU,1,comp,comp
913,1,411.96,exHCLU,1,comp,comp
914,1,392.48,exHCLU,1,comp,comp
915,1,426.36,exHCLU,1,comp,comp
916,1,398.04,exHCLU,1,comp,comp
917,1,350.2,exHCLU,1,comp,comp
918,1,321.18,exHCLU,1,comp,comp
919,1,375.63,exHCLU,1,comp,comp
920,1,300.15,exHCLU,1,comp,comp
921,1,317.18,exHCLU,1,comp,comp
922,1,475.09,exHCLU,1,comp,comp
923,1,415.99,exHCLU,1,comp,comp
924,1,300.72,exHCLU,1,comp,comp
925,1,354.39,exHCLU,1,comp,comp
926,1,497.65,exHCLU,1,comp,comp
927,1,562.28,exHCLU,1,comp,comp
928,1,431.28,exHCLU,1,comp,comp
929,1,334.44,exHCLU,1,comp,comp
930,1,275.03,exHCLU,1,comp,comp
931,1,487.94,exHCLU,0,comp,comp
932,1,309.88000000000005,exHCLU,0,comp,comp
933,1,381.33,exHCLU,1,comp,comp
934,1,351.73,exHCLU,1,comp,comp
935,1,324.73,exHCLU,1,comp,comp
936,1,357.42,exHCLU,1,comp,comp
937,1,405.92,exHCLU,1,comp,comp
938,1,502.78,exHCLU,1,comp,comp
939,1,443.19,exHCLU,1,comp,comp
940,1,368.43000000000006,exHCLU,1,comp,comp
941,1,408.1,exHCLU,1,comp,comp
942,1,273.01,exHCLU,1,comp,comp
943,1,359.7800000000001,exHCLU,1,comp,comp
944,1,445.13000000000005,exHCLU,1,comp,comp
945,1,309.25,exHCLU,1,comp,comp
946,1,555.8499999999998,exHCLU,1,comp,comp
947,1,394.86,exHCLU,1,comp,comp
948,1,305.2000000000001,exHCLU,1,comp,comp
949,1,380.95,exHCLU,1,comp,comp
950,1,355.63,exHCLU,1,comp,comp
951,1,553.47,exHCLU,1,comp,comp
952,1,538.1100000000001,exHCLU,1,comp,comp
953,1,334.75,exHCLU,1,comp,comp
954,1,382.46,exHCLU,1,comp,comp
955,1,338.91,exHCLU,1,comp,comp
956,1,394.27,exHCLU,1,comp,comp
957,1,463.63000000000005,exHCLU,1,comp,comp
958,1,314.18,exHCLU,1,comp,comp
959,1,289.99,exHCLU,1,comp,comp
960,1,401.82,exHCLU,1,comp,comp
961,1,383.56,exHCLU,1,comp,comp
962,1,418.59,exHCLU,1,comp,comp
963,1,364.6,exHCLU,1,comp,comp
964,1,433.54,exHCLU,1,comp,comp
965,1,379.4,exHCLU,1,comp,comp
966,1,303.63,exHCLU,0,comp,comp
967,1,458.82,exHCLU,1,comp,comp
968,1,299.85,exHCLU,1,comp,comp
969,1,380.66,exHCLU,1,comp,comp
970,1,439.14,exHCLU,1,comp,comp
971,1,448.94,exHCLU,1,comp,comp
972,1,488.9,exHCLU,1,comp,comp
973,1,413.69,exHCLU,1,comp,comp
974,1,418.8,exHCLU,1,comp,comp
975,1,493.93000000000006,exHCLU,1,comp,comp
976,1,352.0499999999999,exHCLU,1,comp,comp
977,1,393.25,exHCLU,1,comp,comp
978,1,343.43,exHCLU,1,comp,comp
979,1,364.96,exHCLU,1,comp,comp
980,1,429.54,exHCLU,1,comp,comp
981,1,319.65,exHCLU,1,comp,comp
982,1,631.12,exHCLU,1,comp,comp
983,1,463.41,exHCLU,1,comp,comp
984,1,424.83,exHCLU,1,comp,comp
985,1,500.71,exHCLU,1,comp,comp
986,1,394.33,exHULC,1,incomp,comp
987,1,309.73,exHULC,1,incomp,comp
988,1,280.64,exHULC,1,incomp,comp
989,1,275.64,exHULC,1,incomp,comp
990,1,347.62,exHULC,1,incomp,comp
991,1,437.46,exHULC,1,incomp,comp
992,1,355.79,exHULC,1,incomp,comp
993,1,553.88,exHULC,1,incomp,comp
994,1,397.73,exHULC,1,incomp,comp
995,1,361.48,exHULC,0,incomp,comp
996,1,599.56,exHULC,1,incomp,comp
997,1,313.79,exHULC,1,incomp,comp
998,1,406.3,exHULC,1,incomp,comp
999,1,344.19,exHULC,1,incomp,comp
1000,1,301.25,exHULC,1,incomp,comp
1001,1,419.22,exHULC,1,incomp,comp
1002,1,478.73,exHULC,1,incomp,comp
1003,1,553.73,exHULC,1,incomp,comp
1004,1,351.13,exHULC,1,incomp,comp
1005,1,395.29,exHULC,1,incomp,comp
1006,1,365.83,exHULC,1,incomp,comp
1007,1,341.87,exHULC,1,incomp,comp
1008,1,678.96,exHULC,1,incomp,comp
1009,1,939.08,exHULC,1,incomp,comp
1010,1,533.18,exHULC,1,incomp,comp
1011,1,371.54,exHULC,1,incomp,comp
1012,1,409.48,exHULC,1,incomp,comp
1013,1,367.87,exHULC,1,incomp,comp
1014,1,446.41,exHULC,1,incomp,comp
1015,1,420.28,exHULC,1,incomp,comp
1016,1,413.72,exHULC,0,incomp,comp
1017,1,524.37,exHULC,1,incomp,comp
1018,1,1100.2,exHULC,1,incomp,comp
1019,1,411.07,exHULC,1,incomp,comp
1020,1,513.11,exHULC,1,incomp,comp
1021,1,386.58,exHULC,1,incomp,comp
1022,1,405.57,exHULC,1,incomp,comp
1023,1,487.23,exHULC,1,incomp,comp
1024,1,426.42,exHULC,1,incomp,comp
1025,1,564.6899999999998,exHULC,1,incomp,comp
1026,1,378.16,exHULC,1,incomp,comp
1027,1,446.29,exHULC,1,incomp,comp
1028,1,400.52,exHULC,1,incomp,comp
1029,1,547.74,exHULC,1,incomp,comp
1030,1,500.44,exHULC,0,incomp,comp
1031,1,461.21,exHULC,0,incomp,comp
1032,1,495.83,exHULC,1,incomp,comp
1033,1,826.3000000000002,exHULC,1,incomp,comp
1034,1,376.52,exHULC,1,incomp,comp
1035,1,637.11,exHULC,1,incomp,comp
1036,1,477.25,exHULC,1,incomp,comp
1037,1,867.82,exHULC,1,incomp,comp
1038,1,493.12,exHULC,1,incomp,comp
1039,1,339.86,exHULC,1,incomp,comp
1040,1,398.53,exHULC,1,incomp,comp
1041,1,362.34,exHULC,1,incomp,comp
1042,1,351.8900000000001,exHULC,1,incomp,comp
1043,1,561.37,exHULC,1,incomp,comp
1044,1,530.9699999999998,exHULC,0,incomp,comp
1045,1,429.19,exHULC,1,incomp,comp
1046,1,553.3399999999998,exHULC,1,incomp,comp
1047,1,347.95,exHULC,1,incomp,comp
1048,1,439.92,exHULC,1,incomp,comp
1049,1,475.4,exHULC,1,incomp,comp
1050,1,489.13,exHULC,1,incomp,comp
1051,1,375.85,exHULC,1,incomp,comp
1052,1,986.91,exHULC,1,incomp,comp
1053,1,547.18,exHULC,1,incomp,comp
1054,1,349.1,exHULC,1,incomp,comp
1055,1,480.95,exHULC,1,incomp,comp
1056,1,421.37,exHULC,1,incomp,comp
1057,1,443.59,exHULC,1,incomp,comp
1058,1,548.27,exHULC,1,incomp,comp
1059,1,404.07,exHULC,1,incomp,comp
1060,1,426.78,exHULC,1,incomp,comp
1061,1,381.31,exHULC,1,incomp,comp
1062,1,558.71,exHULC,1,incomp,comp
1063,1,445.02,exHULC,1,incomp,comp
1064,1,439.81000000000006,exHULC,1,incomp,comp
1065,1,435.03,exHULC,1,incomp,comp
1066,1,954.11,exHULC,1,incomp,comp
1067,1,420.12,exHULC,1,incomp,comp
1068,1,388.68,exHULC,1,incomp,comp
1069,1,397.05,exHULC,1,incomp,comp
1070,1,363.9,exHULC,1,incomp,comp
1071,1,819.11,exHULC,1,incomp,comp
1072,1,365.9,exHULC,1,incomp,comp
1073,1,436.7,exHULC,1,incomp,comp
1074,1,573.87,exHULC,1,incomp,comp
1075,1,468.37,exHULC,1,incomp,comp
1076,1,577.0600000000002,exHULC,1,incomp,comp
1077,1,1774.1,exHULC,1,incomp,comp
1078,1,412.72,exHULC,1,incomp,comp
1079,1,442.9,exHULC,1,incomp,comp
1080,1,374.96,exHULC,1,incomp,comp
1081,1,445.25,exHULC,1,incomp,comp
1082,1,466.47,exHULC,1,incomp,comp
1083,1,474.99,exHULC,1,incomp,comp
1084,1,467.93,exHULC,1,incomp,comp
1085,1,646.9399999999998,exHULC,1,incomp,comp
1086,1,552.24,exHCLC,1,incomp,comp
1087,1,387.94,exHCLC,1,incomp,comp
1088,1,391.37,exHCLC,1,incomp,comp
1089,1,374.48,exHCLC,1,incomp,comp
1090,1,360.22,exHCLC,1,incomp,comp
1091,1,454.19,exHCLC,1,incomp,comp
1092,1,442.12,exHCLC,1,incomp,comp
1093,1,380.18,exHCLC,1,incomp,comp
1094,1,426.42,exHCLC,1,incomp,comp
1095,1,449.18,exHCLC,1,incomp,comp
1096,1,409.75,exHCLC,1,incomp,comp
1097,1,356.66,exHCLC,1,incomp,comp
1098,1,409.39,exHCLC,1,incomp,comp
1099,1,400.19,exHCLC,1,incomp,comp
1100,1,433.55,exHCLC,1,incomp,comp
1101,1,403.12,exHCLC,1,incomp,comp
1102,1,399.55,exHCLC,1,incomp,comp
1103,1,382.55,exHCLC,1,incomp,comp
1104,1,347.8900000000001,exHCLC,1,incomp,comp
1105,1,421.11,exHCLC,1,incomp,comp
1106,1,401.68000000000006,exHCLC,1,incomp,comp
1107,1,361.7000000000001,exHCLC,1,incomp,comp
1108,1,348.17,exHCLC,1,incomp,comp
1109,1,549.9000000000002,exHCLC,1,incomp,comp
1110,1,444.57,exHCLC,1,incomp,comp
1111,1,594.2800000000002,exHCLC,1,incomp,comp
1112,1,458.72,exHCLC,1,incomp,comp
1113,1,498.42,exHCLC,1,incomp,comp
1114,1,515.1899999999998,exHCLC,1,incomp,comp
1115,1,354.58,exHCLC,1,incomp,comp
1116,1,401.57,exHCLC,1,incomp,comp
1117,1,301.6,exHCLC,1,incomp,comp
1118,1,375.58,exHCLC,1,incomp,comp
1119,1,365.08,exHCLC,1,incomp,comp
1120,1,478.34,exHCLC,1,incomp,comp
1121,1,388.01,exHCLC,1,incomp,comp
1122,1,331.32,exHCLC,1,incomp,comp
1123,1,286.49,exHCLC,1,incomp,comp
1124,1,606.29,exHCLC,1,incomp,comp
1125,1,441.42,exHCLC,1,incomp,comp
1126,1,360.24,exHCLC,1,incomp,comp
1127,1,437.19,exHCLC,1,incomp,comp
1128,1,364.68,exHCLC,1,incomp,comp
1129,1,443.7,exHCLC,1,incomp,comp
1130,1,390.35,exHCLC,1,incomp,comp
1131,1,375.0,exHCLC,1,incomp,comp
1132,1,479.19,exHCLC,1,incomp,comp
1133,1,445.06,exHCLC,1,incomp,comp
1134,1,406.86,exHCLC,1,incomp,comp
1135,1,408.53,exHCLC,1,incomp,comp
1136,1,684.48,exHCLC,1,incomp,comp
1137,1,463.66,exHCLC,1,incomp,comp
1138,1,398.58,exHCLC,1,incomp,comp
1139,1,570.0,exHCLC,1,incomp,comp
1140,1,335.7800000000001,exHCLC,1,incomp,comp
1141,1,506.51,exHCLC,1,incomp,comp
1142,1,402.67,exHCLC,1,incomp,comp
1143,1,321.24,exHCLC,1,incomp,comp
1144,1,566.4200000000002,exHCLC,1,incomp,comp
1145,1,337.68000000000006,exHCLC,0,incomp,comp
1146,1,466.5100000000001,exHCLC,1,incomp,comp
1147,1,757.75,exHCLC,1,incomp,comp
1148,1,380.32,exHCLC,1,incomp,comp
1149,1,494.05,exHCLC,1,incomp,comp
1150,1,333.18,exHCLC,1,incomp,comp
1151,1,311.52,exHCLC,1,incomp,comp
1152,1,428.31,exHCLC,1,incomp,comp
1153,1,622.1999999999998,exHCLC,1,incomp,comp
1154,1,349.36999999999995,exHCLC,1,incomp,comp
1155,1,527.8199999999998,exHCLC,1,incomp,comp
1156,1,615.82,exHCLC,1,incomp,comp
1157,1,1335.9999999999998,exHCLC,1,incomp,comp
1158,1,407.77,exHCLC,1,incomp,comp
1159,1,362.79,exHCLC,1,incomp,comp
1160,1,398.66,exHCLC,1,incomp,comp
1161,1,601.22,exHCLC,1,incomp,comp
1162,1,343.25,exHCLC,1,incomp,comp
1163,1,540.52,exHCLC,1,incomp,comp
1164,1,380.6,exHCLC,1,incomp,comp
1165,1,475.67,exHCLC,1,incomp,comp
1166,1,334.24,exHCLC,1,incomp,comp
1167,1,330.37,exHCLC,1,incomp,comp
1168,1,351.0499999999999,exHCLC,1,incomp,comp
1169,1,345.62,exHCLC,1,incomp,comp
1170,1,529.8000000000002,exHCLC,1,incomp,comp
1171,1,677.43,exHCLC,1,incomp,comp
1172,1,454.92,exHCLC,1,incomp,comp
1173,1,578.0999999999998,exHCLC,1,incomp,comp
1174,1,494.98,exHCLC,1,incomp,comp
1175,1,588.0999999999998,exHCLC,1,incomp,comp
1176,1,575.04,exHCLC,1,incomp,comp
1177,1,607.14,exHCLC,1,incomp,comp
1178,1,348.67,exHCLC,1,incomp,comp
1179,1,465.5100000000001,exHCLC,1,incomp,comp
1180,1,366.14,exHCLC,1,incomp,comp
1181,1,484.0100000000001,exHCLC,1,incomp,comp
1182,1,480.2,exHCLC,1,incomp,comp
1183,1,393.27,exHCLC,1,incomp,comp
1184,1,495.47,exHCLC,1,incomp,comp
1185,1,573.14,exHCLC,1,incomp,comp
1186,1,385.03,anHULU,1,comp,comp
1187,1,298.0499999999999,anHULU,1,comp,comp
1188,1,347.72,anHULU,1,comp,comp
1189,1,301.04,anHULU,1,comp,comp
1190,1,283.23,anHULU,1,comp,comp
1191,1,315.94,anHULU,1,comp,comp
1192,1,301.2000000000001,anHULU,1,comp,comp
1193,1,337.5,anHULU,1,comp,comp
1194,1,302.0,anHULU,1,comp,comp
1195,1,331.0,anHULU,1,comp,comp
1196,1,309.9000000000001,anHULU,1,comp,comp
1197,1,291.0900000000001,anHULU,1,comp,comp
1198,1,373.8,anHULU,1,comp,comp
1199,1,318.21,anHULU,1,comp,comp
1200,1,339.13000000000005,anHULU,1,comp,comp
1201,1,331.81,anHULU,1,comp,comp
1202,1,319.6400000000001,anHULU,1,comp,comp
1203,1,363.48,anHULU,1,comp,comp
1204,1,279.61,anHULU,1,comp,comp
1205,1,369.32,anHULU,1,comp,comp
1206,1,321.5300000000001,anHULU,1,comp,comp
1207,1,306.4600000000001,anHULU,1,comp,comp
1208,1,319.87,anHULU,1,comp,comp
1209,1,319.68,anHULU,1,comp,comp
1210,1,460.13000000000005,anHULU,1,comp,comp
1211,1,430.87,anHULU,1,comp,comp
1212,1,324.72,anHULU,1,comp,comp
1213,1,338.43,anHULU,0,comp,comp
1214,1,353.47,anHULU,1,comp,comp
1215,1,413.95,anHULU,1,comp,comp
1216,1,312.24,anHULU,1,comp,comp
1217,1,408.9,anHULU,1,comp,comp
1218,1,297.58,anHULU,1,comp,comp
1219,1,308.47,anHULU,1,comp,comp
1220,1,309.1400000000001,anHULU,1,comp,comp
1221,1,281.77,anHULU,1,comp,comp
